"","receiver","tag","date_time"
"894559","302953","53779","5 / 15 / 2021   17:14"
"894560","302953","53779","5 / 15 / 2021   17:16"
"894561","302953","53779","5 / 15 / 2021   17:19"
"894563","302953","53779","5 / 15 / 2021   17:21"
"894564","302953","53779","5 / 15 / 2021   17:23"
"894569","302953","53779","5 / 15 / 2021   17:26"
"894570","302953","53779","5 / 15 / 2021   17:28"
"894571","302953","53779","5 / 15 / 2021   17:31"
"894575","302953","53779","5 / 15 / 2021   17:33"
"894576","302953","53779","5 / 15 / 2021   17:34"
"894579","302953","53779","5 / 15 / 2021   17:36"
"894580","302953","53779","5 / 15 / 2021   17:37"
"894581","302953","53779","5 / 15 / 2021   17:39"
"894583","302953","53779","5 / 15 / 2021   17:41"
"894585","302953","53779","5 / 15 / 2021   17:42"
"894586","302953","53779","5 / 15 / 2021   17:44"
"894589","302953","53779","5 / 15 / 2021   17:45"
"894591","302953","53779","5 / 15 / 2021   17:47"
"894592","302953","53779","5 / 15 / 2021   17:49"
"894594","302953","53779","5 / 15 / 2021   17:51"
"894596","302953","53779","5 / 15 / 2021   17:53"
"894599","302953","53779","5 / 15 / 2021   17:55"
"894601","302953","53779","5 / 15 / 2021   17:58"
"894602","302953","53779","5 / 15 / 2021   17:59"
"894604","302953","53779","5 / 15 / 2021   18:02"
"894606","302953","53779","5 / 15 / 2021   18:04"
"894608","302953","53779","5 / 15 / 2021   18:05"
"894610","302953","53779","5 / 15 / 2021   18:07"
"894611","302953","53779","5 / 15 / 2021   18:08"
"894612","302953","53779","5 / 15 / 2021   18:10"
"894613","302953","53779","5 / 15 / 2021   18:11"
"894616","302953","53779","5 / 15 / 2021   18:14"
"894618","302953","53779","5 / 15 / 2021   18:15"
"894621","302953","53779","5 / 15 / 2021   18:17"
"894622","302953","53779","5 / 15 / 2021   18:19"
"894624","302953","53779","5 / 15 / 2021   18:21"
"894626","302953","53779","5 / 15 / 2021   18:23"
"894627","302953","53779","5 / 15 / 2021   18:25"
"894630","302953","53779","5 / 15 / 2021   18:27"
"894631","302953","53779","5 / 15 / 2021   18:29"
"894634","302953","53779","5 / 15 / 2021   18:32"
"894635","302953","53779","5 / 15 / 2021   18:34"
"894638","302953","53779","5 / 15 / 2021   18:36"
"894639","302953","53779","5 / 15 / 2021   18:38"
"894640","302953","53779","5 / 15 / 2021   18:40"
"894643","302953","53779","5 / 15 / 2021   18:42"
"894644","302953","53779","5 / 15 / 2021   18:43"
"894647","302953","53779","5 / 15 / 2021   18:45"
"894648","302953","53779","5 / 15 / 2021   18:48"
"894649","302953","53779","5 / 15 / 2021   18:50"
"894653","302953","53779","5 / 15 / 2021   18:52"
"894656","302953","53779","5 / 15 / 2021   18:54"
"894657","302953","53779","5 / 15 / 2021   18:57"
"894658","302953","53779","5 / 15 / 2021   18:58"
"894661","302953","53779","5 / 15 / 2021   19:02"
"894664","302953","53779","5 / 15 / 2021   19:04"
"894665","302953","53779","5 / 15 / 2021   19:06"
"894666","302953","53779","5 / 15 / 2021   19:08"
"894669","302953","53779","5 / 15 / 2021   19:10"
"894672","302953","53779","5 / 15 / 2021   19:17"
"894675","302953","53779","5 / 15 / 2021   19:20"
"894676","302953","53779","5 / 15 / 2021   19:24"
"894679","302953","53779","5 / 15 / 2021   19:26"
"894681","302953","53779","5 / 15 / 2021   19:28"
"894682","302953","53779","5 / 15 / 2021   19:30"
"894685","302953","53779","5 / 15 / 2021   19:32"
"894686","302953","53779","5 / 15 / 2021   19:33"
"894687","302953","53779","5 / 15 / 2021   19:35"
"894690","302953","53779","5 / 15 / 2021   19:38"
"894692","302953","53779","5 / 15 / 2021   19:40"
"894694","302953","53779","5 / 15 / 2021   19:42"
"894695","302953","53779","5 / 15 / 2021   19:44"
"894700","302953","53779","5 / 15 / 2021   19:53"
"894701","302953","53779","5 / 15 / 2021   19:55"
"894706","302953","53779","5 / 15 / 2021   19:58"
"894707","302953","53779","5 / 15 / 2021   20:00"
"894708","302953","53779","5 / 15 / 2021   20:02"
"894711","302953","53779","5 / 15 / 2021   20:04"
"894716","302953","53779","5 / 15 / 2021   20:08"
"894717","302953","53779","5 / 15 / 2021   20:10"
"894718","302953","53779","5 / 15 / 2021   20:12"
"894723","302953","53779","5 / 15 / 2021   20:14"
"894725","302953","53779","5 / 15 / 2021   20:21"
"894727","302953","53779","5 / 15 / 2021   20:23"
"894730","302953","53779","5 / 15 / 2021   20:29"
"894731","302953","53779","5 / 15 / 2021   20:31"
"894734","302953","53779","5 / 15 / 2021   20:33"
"894735","302953","53779","5 / 15 / 2021   20:35"
"894740","302953","53779","5 / 15 / 2021   20:44"
"894742","302953","53779","5 / 15 / 2021   20:46"
"894744","302953","53779","5 / 15 / 2021   20:47"
"894745","302953","53779","5 / 15 / 2021   20:50"
"894751","302953","53779","5 / 15 / 2021   21:02"
"894754","302953","53779","5 / 15 / 2021   21:07"
"894756","302953","53779","5 / 15 / 2021   21:09"
"894757","302953","53779","5 / 15 / 2021   21:11"
"894758","302953","53779","5 / 15 / 2021   21:13"
"894760","302953","53779","5 / 15 / 2021   21:15"
"894763","302953","53779","5 / 15 / 2021   21:17"
"894765","302953","53779","5 / 15 / 2021   21:19"
"894766","302953","53779","5 / 15 / 2021   21:21"
"894767","302953","53779","5 / 15 / 2021   21:22"
"894768","302953","53779","5 / 15 / 2021   21:24"
"894773","302953","53779","5 / 15 / 2021   21:26"
"894774","302953","53779","5 / 15 / 2021   21:28"
"894776","302953","53779","5 / 15 / 2021   21:30"
"894777","302953","53779","5 / 15 / 2021   21:32"
"894778","302953","53779","5 / 15 / 2021   21:33"
"894779","302953","53779","5 / 15 / 2021   21:35"
"894784","302953","53779","5 / 15 / 2021   21:36"
"894785","302953","53779","5 / 15 / 2021   21:39"
"894787","302953","53779","5 / 15 / 2021   21:40"
"894788","302953","53779","5 / 15 / 2021   21:42"
"894789","302953","53779","5 / 15 / 2021   21:44"
"894792","302953","53779","5 / 15 / 2021   21:46"
"894794","302953","53779","5 / 15 / 2021   21:48"
"894796","302953","53779","5 / 15 / 2021   21:50"
"894797","302953","53779","5 / 15 / 2021   21:52"
"894798","302953","53779","5 / 15 / 2021   21:55"
"894801","302953","53779","5 / 15 / 2021   21:56"
"894803","302953","53779","5 / 15 / 2021   21:58"
"894805","302953","53779","5 / 15 / 2021   21:59"
"894809","302953","53779","5 / 15 / 2021   22:09"
"894811","302953","53779","5 / 15 / 2021   22:12"
"894812","302953","53779","5 / 15 / 2021   22:14"
"894816","302953","53779","5 / 15 / 2021   22:18"
"894818","302953","53779","5 / 15 / 2021   22:20"
"894824","302953","53779","5 / 15 / 2021   22:31"
"894828","302953","53779","5 / 15 / 2021   22:42"
"894838","302953","53779","5 / 15 / 2021   23:04"
"894894","302950","53776","5 / 16 / 2021   0:56"
"894897","302950","53776","5 / 16 / 2021   0:59"
"894898","302950","53776","5 / 16 / 2021   1:03"
"894900","302950","53776","5 / 16 / 2021   1:06"
"894908","302950","53776","5 / 16 / 2021   1:24"
"894910","302950","53776","5 / 16 / 2021   1:26"
"894912","302950","53776","5 / 16 / 2021   1:28"
"894913","302950","53776","5 / 16 / 2021   1:29"
"894916","302950","53776","5 / 16 / 2021   1:31"
"894917","302950","53776","5 / 16 / 2021   1:33"
"894920","302950","53776","5 / 16 / 2021   1:38"
"894921","302950","53776","5 / 16 / 2021   1:40"
"894924","302950","53776","5 / 16 / 2021   1:44"
"894927","302950","53776","5 / 16 / 2021   1:47"
"894928","302950","53776","5 / 16 / 2021   1:51"
"894931","302950","53776","5 / 16 / 2021   1:55"
"894932","302950","53776","5 / 16 / 2021   1:56"
"894934","302950","53776","5 / 16 / 2021   1:58"
"894939","302950","53776","5 / 16 / 2021   2:05"
"894941","302950","53776","5 / 16 / 2021   2:10"
"894945","302950","53776","5 / 16 / 2021   2:18"
"894947","302950","53776","5 / 16 / 2021   2:20"
"894951","302950","53776","5 / 16 / 2021   2:22"
"894952","302950","53776","5 / 16 / 2021   2:25"
"894953","302950","53776","5 / 16 / 2021   2:27"
"894955","302950","53776","5 / 16 / 2021   2:28"
"894960","302950","53776","5 / 16 / 2021   2:35"
"894961","302950","53776","5 / 16 / 2021   2:36"
"894962","302950","53776","5 / 16 / 2021   2:38"
"894969","302950","53776","5 / 16 / 2021   2:42"
"894970","302950","53776","5 / 16 / 2021   2:44"
"894971","302950","53776","5 / 16 / 2021   2:46"
"894972","302950","53776","5 / 16 / 2021   2:47"
"894974","302950","53776","5 / 16 / 2021   2:48"
"894978","302950","53776","5 / 16 / 2021   2:50"
"894979","302950","53776","5 / 16 / 2021   2:54"
"894980","302950","53776","5 / 16 / 2021   2:56"
"895056","302950","53776","5 / 16 / 2021   5:23"
"895060","302950","53776","5 / 16 / 2021   5:25"
"895063","302950","53776","5 / 16 / 2021   5:28"
"895087","302950","53776","5 / 16 / 2021   6:17"
"895090","302950","53776","5 / 16 / 2021   6:24"
"895110","302950","53776","5 / 16 / 2021   7:03"
"895115","302950","53776","5 / 16 / 2021   7:13"
"895118","302950","53776","5 / 16 / 2021   7:15"
"895121","302950","53776","5 / 16 / 2021   7:16"
"895123","302950","53776","5 / 16 / 2021   7:18"
"895125","302950","53776","5 / 16 / 2021   7:20"
"895130","302950","53776","5 / 16 / 2021   7:29"
"895137","302950","53776","5 / 16 / 2021   7:44"
"895153","302950","53776","5 / 16 / 2021   8:16"
"895157","302950","53776","5 / 16 / 2021   8:22"
"895159","302950","53776","5 / 16 / 2021   8:24"
"895162","302950","53776","5 / 16 / 2021   8:26"
"895168","302950","53776","5 / 16 / 2021   8:36"
"895428","302953","53779","5 / 16 / 2021   18:01"
"895429","302953","53779","5 / 16 / 2021   18:04"
"895452","302953","53779","5 / 16 / 2021   18:49"
"895454","302953","53779","5 / 16 / 2021   18:54"
"895458","302953","53779","5 / 16 / 2021   18:56"
"895460","302953","53779","5 / 16 / 2021   19:00"
"895475","302953","53779","5 / 16 / 2021   19:30"
"895494","302953","53779","5 / 16 / 2021   20:14"
"895497","302953","53779","5 / 16 / 2021   20:15"
"895498","302953","53779","5 / 16 / 2021   20:17"
"895500","302953","53779","5 / 16 / 2021   20:22"
"895505","302953","53779","5 / 16 / 2021   20:28"
"895510","302953","53779","5 / 16 / 2021   20:34"
"895863","302953","53779","5 / 17 / 2021   8:39"
"895868","302953","53779","5 / 17 / 2021   8:41"
"895869","302953","53779","5 / 17 / 2021   8:43"
"895870","302953","53779","5 / 17 / 2021   8:45"
"895872","302953","53779","5 / 17 / 2021   8:47"
"895873","302953","53779","5 / 17 / 2021   8:48"
"895875","302953","53779","5 / 17 / 2021   8:50"
"895879","302953","53779","5 / 17 / 2021   8:53"
"895880","302953","53779","5 / 17 / 2021   8:54"
"895882","302953","53779","5 / 17 / 2021   8:57"
"895883","302953","53779","5 / 17 / 2021   8:59"
"895888","302953","53779","5 / 17 / 2021   9:01"
"896103","302953","53779","5 / 17 / 2021   16:01"
"896104","302953","53779","5 / 17 / 2021   16:03"
"896105","302953","53779","5 / 17 / 2021   16:05"
"896109","302953","53779","5 / 17 / 2021   16:07"
"896113","302953","53779","5 / 17 / 2021   16:10"
"896114","302953","53779","5 / 17 / 2021   16:13"
"896116","302953","53779","5 / 17 / 2021   16:15"
"896118","302953","53779","5 / 17 / 2021   16:17"
"896121","302953","53779","5 / 17 / 2021   16:19"
"896124","302953","53779","5 / 17 / 2021   16:24"
"896125","302953","53779","5 / 17 / 2021   16:27"
"896127","302953","53779","5 / 17 / 2021   16:29"
"896131","302953","53779","5 / 17 / 2021   16:33"
"896133","302953","53779","5 / 17 / 2021   16:37"
"896135","302953","53779","5 / 17 / 2021   16:39"
"896138","302953","53779","5 / 17 / 2021   16:44"
"896140","302953","53779","5 / 17 / 2021   16:46"
"896142","302953","53779","5 / 17 / 2021   16:49"
"896143","302953","53779","5 / 17 / 2021   16:52"
"896147","302953","53779","5 / 17 / 2021   16:54"
"896148","302953","53779","5 / 17 / 2021   16:57"
"896150","302953","53779","5 / 17 / 2021   16:59"
"896151","302953","53779","5 / 17 / 2021   17:00"
"896152","302953","53779","5 / 17 / 2021   17:02"
"896154","302953","53779","5 / 17 / 2021   17:04"
"896155","302953","53779","5 / 17 / 2021   17:06"
"896158","302953","53779","5 / 17 / 2021   17:08"
"896160","302953","53779","5 / 17 / 2021   17:10"
"896161","302953","53779","5 / 17 / 2021   17:12"
"896162","302953","53779","5 / 17 / 2021   17:14"
"896164","302953","53779","5 / 17 / 2021   17:15"
"896166","302953","53779","5 / 17 / 2021   17:17"
"896169","302953","53779","5 / 17 / 2021   17:23"
"896171","302953","53779","5 / 17 / 2021   17:25"
"896173","302953","53779","5 / 17 / 2021   17:27"
"896174","302953","53779","5 / 17 / 2021   17:29"
"896177","302953","53779","5 / 17 / 2021   17:32"
"896179","302953","53779","5 / 17 / 2021   17:35"
"896181","302953","53779","5 / 17 / 2021   17:39"
"896184","302953","53779","5 / 17 / 2021   17:41"
"896185","302953","53779","5 / 17 / 2021   17:43"
"896187","302953","53779","5 / 17 / 2021   17:45"
"896188","302953","53779","5 / 17 / 2021   17:47"
"896189","302953","53779","5 / 17 / 2021   17:49"
"896191","302953","53779","5 / 17 / 2021   17:50"
"896193","302953","53779","5 / 17 / 2021   17:52"
"896196","302953","53779","5 / 17 / 2021   17:57"
"896197","302953","53779","5 / 17 / 2021   17:58"
"896198","302953","53779","5 / 17 / 2021   18:00"
"896201","302953","53779","5 / 17 / 2021   18:03"
"896202","302953","53779","5 / 17 / 2021   18:04"
"896206","302953","53779","5 / 17 / 2021   18:07"
"896207","302953","53779","5 / 17 / 2021   18:09"
"896208","302953","53779","5 / 17 / 2021   18:11"
"896211","302953","53779","5 / 17 / 2021   18:13"
"896212","302953","53779","5 / 17 / 2021   18:15"
"896215","302953","53779","5 / 17 / 2021   18:16"
"896216","302953","53779","5 / 17 / 2021   18:19"
"896217","302953","53779","5 / 17 / 2021   18:21"
"896221","302953","53779","5 / 17 / 2021   18:23"
"896222","302953","53779","5 / 17 / 2021   18:26"
"896224","302953","53779","5 / 17 / 2021   18:28"
"896225","302953","53779","5 / 17 / 2021   18:30"
"896228","302953","53779","5 / 17 / 2021   18:33"
"896230","302953","53779","5 / 17 / 2021   18:35"
"896233","302953","53779","5 / 17 / 2021   18:38"
"896235","302953","53779","5 / 17 / 2021   18:40"
"896237","302953","53779","5 / 17 / 2021   18:41"
"896239","302953","53779","5 / 17 / 2021   18:43"
"896241","302953","53779","5 / 17 / 2021   18:44"
"896242","302953","53779","5 / 17 / 2021   18:47"
"896244","302953","53779","5 / 17 / 2021   18:48"
"896247","302953","53779","5 / 17 / 2021   18:50"
"896250","302953","53779","5 / 17 / 2021   18:51"
"896251","302953","53779","5 / 17 / 2021   18:54"
"896254","302953","53779","5 / 17 / 2021   18:56"
"896255","302953","53779","5 / 17 / 2021   18:58"
"896257","302953","53779","5 / 17 / 2021   19:00"
"896260","302953","53779","5 / 17 / 2021   19:02"
"896262","302953","53779","5 / 17 / 2021   19:05"
"896264","302953","53779","5 / 17 / 2021   19:08"
"896268","302953","53779","5 / 17 / 2021   19:12"
"896274","302953","53779","5 / 17 / 2021   19:20"
"896275","302953","53779","5 / 17 / 2021   19:23"
"896277","302953","53779","5 / 17 / 2021   19:25"
"896279","302953","53779","5 / 17 / 2021   19:27"
"896282","302953","53779","5 / 17 / 2021   19:29"
"896284","302953","53779","5 / 17 / 2021   19:32"
"896285","302953","53779","5 / 17 / 2021   19:34"
"896287","302953","53779","5 / 17 / 2021   19:37"
"896291","302953","53779","5 / 17 / 2021   19:38"
"896293","302953","53779","5 / 17 / 2021   19:41"
"896294","302953","53779","5 / 17 / 2021   19:42"
"896297","302953","53779","5 / 17 / 2021   19:44"
"896301","302953","53779","5 / 17 / 2021   19:50"
"896331","302953","53779","5 / 17 / 2021   20:50"
"896336","302953","53779","5 / 17 / 2021   20:57"
"896339","302953","53779","5 / 17 / 2021   21:01"
"896341","302953","53779","5 / 17 / 2021   21:03"
"896342","302953","53779","5 / 17 / 2021   21:05"
"896343","302953","53779","5 / 17 / 2021   21:07"
"896345","302953","53779","5 / 17 / 2021   21:10"
"896350","302953","53779","5 / 17 / 2021   21:16"
"896426","302953","53779","5 / 18 / 2021   0:05"
"896428","302953","53779","5 / 18 / 2021   0:06"
"896433","302953","53779","5 / 18 / 2021   0:12"
"896434","302953","53779","5 / 18 / 2021   0:13"
"896435","302953","53779","5 / 18 / 2021   0:16"
"896698","302953","53779","5 / 18 / 2021   9:20"
"896700","302953","53779","5 / 18 / 2021   9:24"
"896706","302953","53779","5 / 18 / 2021   9:31"
"896707","302953","53779","5 / 18 / 2021   9:33"
"896709","302953","53779","5 / 18 / 2021   9:36"
"896713","302953","53779","5 / 18 / 2021   9:39"
"896716","302953","53779","5 / 18 / 2021   9:41"
"896717","302953","53779","5 / 18 / 2021   9:43"
"896719","302953","53779","5 / 18 / 2021   9:45"
"896720","302953","53779","5 / 18 / 2021   9:47"
"896726","302953","53779","5 / 18 / 2021   9:49"
"896727","302953","53779","5 / 18 / 2021   9:51"
"896728","302953","53779","5 / 18 / 2021   9:53"
"896730","302953","53779","5 / 18 / 2021   9:55"
"896731","302953","53779","5 / 18 / 2021   9:57"
"896733","301891","53776","5 / 18 / 2021   9:58"
"896738","302953","53779","5 / 18 / 2021   9:59"
"896739","301891","53776","5 / 18 / 2021   10:02"
"896741","301891","53776","5 / 18 / 2021   10:03"
"896742","302953","53779","5 / 18 / 2021   10:04"
"896743","301891","53776","5 / 18 / 2021   10:05"
"896749","301891","53776","5 / 18 / 2021   10:09"
"896750","301891","53776","5 / 18 / 2021   10:12"
"896751","302953","53779","5 / 18 / 2021   10:12"
"896753","301891","53776","5 / 18 / 2021   10:14"
"896754","302953","53779","5 / 18 / 2021   10:15"
"896755","301891","53776","5 / 18 / 2021   10:15"
"896756","301891","53776","5 / 18 / 2021   10:17"
"896757","302953","53779","5 / 18 / 2021   10:17"
"896760","302953","53779","5 / 18 / 2021   10:20"
"896761","302953","53779","5 / 18 / 2021   10:21"
"896763","301891","53776","5 / 18 / 2021   10:23"
"896771","301891","53776","5 / 18 / 2021   10:37"
"896783","302953","53779","5 / 18 / 2021   10:55"
"896790","302953","53779","5 / 18 / 2021   11:01"
"896791","302953","53779","5 / 18 / 2021   11:03"
"896796","302953","53779","5 / 18 / 2021   11:09"
"896799","302953","53779","5 / 18 / 2021   11:11"
"896800","302953","53779","5 / 18 / 2021   11:13"
"896807","302953","53779","5 / 18 / 2021   11:23"
"896808","301891","53776","5 / 18 / 2021   11:25"
"896810","302953","53779","5 / 18 / 2021   11:26"
"896816","302953","53779","5 / 18 / 2021   11:35"
"896821","302953","53779","5 / 18 / 2021   11:41"
"896824","302953","53779","5 / 18 / 2021   11:43"
"896826","302953","53779","5 / 18 / 2021   11:48"
"896833","302953","53779","5 / 18 / 2021   11:55"
"896834","301891","53776","5 / 18 / 2021   11:56"
"896839","302953","53779","5 / 18 / 2021   12:05"
"896841","302953","53779","5 / 18 / 2021   12:09"
"896843","301891","53776","5 / 18 / 2021   12:09"
"896845","301891","53776","5 / 18 / 2021   12:11"
"896849","301891","53776","5 / 18 / 2021   12:16"
"896850","301891","53776","5 / 18 / 2021   12:18"
"896852","301891","53776","5 / 18 / 2021   12:20"
"896854","301891","53776","5 / 18 / 2021   12:22"
"896855","301891","53776","5 / 18 / 2021   12:25"
"896859","301891","53776","5 / 18 / 2021   12:30"
"896867","301891","53776","5 / 18 / 2021   12:41"
"896869","302953","53779","5 / 18 / 2021   12:44"
"896870","302953","53779","5 / 18 / 2021   12:45"
"896872","301891","53776","5 / 18 / 2021   12:48"
